,Domain,Resolver,Result
179,flipkart.com,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 45433
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;flipkart.com.                  IN      A
;; ANSWER SECTION:
flipkart.com.           57      IN      A       163.53.78.128
;; AUTHORITY SECTION:
com.                    42240   IN      NS      h.gtld-servers.net.
com.                    42240   IN      NS      i.gtld-servers.net.
com.                    42240   IN      NS      g.gtld-servers.net.
com.                    42240   IN      NS      j.gtld-servers.net.
com.                    42240   IN      NS      c.gtld-servers.net.
com.                    42240   IN      NS      k.gtld-servers.net.
com.                    42240   IN      NS      d.gtld-servers.net.
com.                    42240   IN      NS      b.gtld-servers.net.
com.                    42240   IN      NS      f.gtld-servers.net.
com.                    42240   IN      NS      m.gtld-servers.net.
com.                    42240   IN      NS      e.gtld-servers.net.
com.                    42240   IN      NS      a.gtld-servers.net.
com.                    42240   IN      NS      l.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40887   IN      A       192.5.6.30
a.gtld-servers.net.     40887   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40887   IN      A       192.33.14.30
b.gtld-servers.net.     40887   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40887   IN      A       192.26.92.30
c.gtld-servers.net.     40887   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40887   IN      A       192.31.80.30
d.gtld-servers.net.     40887   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40887   IN      A       192.12.94.30
e.gtld-servers.net.     40887   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40887   IN      A       192.35.51.30"
180,etsy.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36651
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;etsy.com.                      IN      A
;; ANSWER SECTION:
etsy.com.               1707    IN      A       151.101.193.224
etsy.com.               1707    IN      A       151.101.65.224
etsy.com.               1707    IN      A       151.101.129.224
etsy.com.               1707    IN      A       151.101.1.224"
181,etsy.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36651
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;etsy.com.                      IN      A
;; ANSWER SECTION:
etsy.com.               3380    IN      A       151.101.1.224
etsy.com.               3380    IN      A       151.101.65.224
etsy.com.               3380    IN      A       151.101.129.224
etsy.com.               3380    IN      A       151.101.193.224"
182,etsy.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36651
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;etsy.com.                      IN      A
;; ANSWER SECTION:
etsy.com.               3471    IN      A       151.101.65.224
etsy.com.               3471    IN      A       151.101.193.224
etsy.com.               3471    IN      A       151.101.129.224
etsy.com.               3471    IN      A       151.101.1.224
;; AUTHORITY SECTION:
com.                    42235   IN      NS      i.gtld-servers.net.
com.                    42235   IN      NS      e.gtld-servers.net.
com.                    42235   IN      NS      b.gtld-servers.net.
com.                    42235   IN      NS      k.gtld-servers.net.
com.                    42235   IN      NS      j.gtld-servers.net.
com.                    42235   IN      NS      h.gtld-servers.net.
com.                    42235   IN      NS      f.gtld-servers.net.
com.                    42235   IN      NS      d.gtld-servers.net.
com.                    42235   IN      NS      m.gtld-servers.net.
com.                    42235   IN      NS      l.gtld-servers.net.
com.                    42235   IN      NS      c.gtld-servers.net.
com.                    42235   IN      NS      a.gtld-servers.net.
com.                    42235   IN      NS      g.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40882   IN      A       192.5.6.30
a.gtld-servers.net.     40882   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40882   IN      A       192.33.14.30
b.gtld-servers.net.     40882   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40882   IN      A       192.26.92.30
c.gtld-servers.net.     40882   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40882   IN      A       192.31.80.30
d.gtld-servers.net.     40882   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40882   IN      A       192.12.94.30"
183,etsy.com,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36651
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;etsy.com.                      IN      A
;; ANSWER SECTION:
etsy.com.               3471    IN      A       151.101.193.224
etsy.com.               3471    IN      A       151.101.65.224
etsy.com.               3471    IN      A       151.101.129.224
etsy.com.               3471    IN      A       151.101.1.224
;; AUTHORITY SECTION:
com.                    42235   IN      NS      g.gtld-servers.net.
com.                    42235   IN      NS      a.gtld-servers.net.
com.                    42235   IN      NS      d.gtld-servers.net.
com.                    42235   IN      NS      c.gtld-servers.net.
com.                    42235   IN      NS      h.gtld-servers.net.
com.                    42235   IN      NS      e.gtld-servers.net.
com.                    42235   IN      NS      m.gtld-servers.net.
com.                    42235   IN      NS      f.gtld-servers.net.
com.                    42235   IN      NS      b.gtld-servers.net.
com.                    42235   IN      NS      i.gtld-servers.net.
com.                    42235   IN      NS      l.gtld-servers.net.
com.                    42235   IN      NS      j.gtld-servers.net.
com.                    42235   IN      NS      k.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40882   IN      A       192.5.6.30
a.gtld-servers.net.     40882   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40882   IN      A       192.33.14.30
b.gtld-servers.net.     40882   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40882   IN      A       192.26.92.30
c.gtld-servers.net.     40882   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40882   IN      A       192.31.80.30
d.gtld-servers.net.     40882   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40882   IN      A       192.12.94.30"
184,etsy.com,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 36651
;; flags: qr rd ra; QUERY: 1, ANSWER: 4, AUTHORITY: 13, ADDITIONAL: 9
;; QUESTION SECTION:
;etsy.com.                      IN      A
;; ANSWER SECTION:
etsy.com.               3470    IN      A       151.101.129.224
etsy.com.               3470    IN      A       151.101.1.224
etsy.com.               3470    IN      A       151.101.65.224
etsy.com.               3470    IN      A       151.101.193.224
;; AUTHORITY SECTION:
com.                    42234   IN      NS      c.gtld-servers.net.
com.                    42234   IN      NS      i.gtld-servers.net.
com.                    42234   IN      NS      e.gtld-servers.net.
com.                    42234   IN      NS      a.gtld-servers.net.
com.                    42234   IN      NS      b.gtld-servers.net.
com.                    42234   IN      NS      m.gtld-servers.net.
com.                    42234   IN      NS      f.gtld-servers.net.
com.                    42234   IN      NS      h.gtld-servers.net.
com.                    42234   IN      NS      j.gtld-servers.net.
com.                    42234   IN      NS      k.gtld-servers.net.
com.                    42234   IN      NS      d.gtld-servers.net.
com.                    42234   IN      NS      l.gtld-servers.net.
com.                    42234   IN      NS      g.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40881   IN      A       192.5.6.30
a.gtld-servers.net.     40881   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40881   IN      A       192.33.14.30
b.gtld-servers.net.     40881   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40881   IN      A       192.26.92.30
c.gtld-servers.net.     40881   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40881   IN      A       192.31.80.30
d.gtld-servers.net.     40881   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40881   IN      A       192.12.94.30"
185,minted.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63161
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;minted.com.                    IN      A
;; ANSWER SECTION:
minted.com.             300     IN      A       151.101.1.178"
186,minted.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63161
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;minted.com.                    IN      A
;; ANSWER SECTION:
minted.com.             299     IN      A       151.101.1.178"
187,minted.com,Shanghai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63161
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;minted.com.                    IN      A
;; ANSWER SECTION:
minted.com.             299     IN      A       151.101.1.178
;; AUTHORITY SECTION:
com.                    42228   IN      NS      h.gtld-servers.net.
com.                    42228   IN      NS      e.gtld-servers.net.
com.                    42228   IN      NS      g.gtld-servers.net.
com.                    42228   IN      NS      m.gtld-servers.net.
com.                    42228   IN      NS      f.gtld-servers.net.
com.                    42228   IN      NS      d.gtld-servers.net.
com.                    42228   IN      NS      l.gtld-servers.net.
com.                    42228   IN      NS      j.gtld-servers.net.
com.                    42228   IN      NS      k.gtld-servers.net.
com.                    42228   IN      NS      b.gtld-servers.net.
com.                    42228   IN      NS      c.gtld-servers.net.
com.                    42228   IN      NS      i.gtld-servers.net.
com.                    42228   IN      NS      a.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40875   IN      A       192.5.6.30
a.gtld-servers.net.     40875   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40875   IN      A       192.33.14.30
b.gtld-servers.net.     40875   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40875   IN      A       192.26.92.30
c.gtld-servers.net.     40875   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40875   IN      A       192.31.80.30
d.gtld-servers.net.     40875   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40875   IN      A       192.12.94.30
e.gtld-servers.net.     40875   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40875   IN      A       192.35.51.30"
188,minted.com,Shenzen,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63161
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;minted.com.                    IN      A
;; ANSWER SECTION:
minted.com.             296     IN      A       151.101.1.178
;; AUTHORITY SECTION:
com.                    42225   IN      NS      k.gtld-servers.net.
com.                    42225   IN      NS      h.gtld-servers.net.
com.                    42225   IN      NS      m.gtld-servers.net.
com.                    42225   IN      NS      a.gtld-servers.net.
com.                    42225   IN      NS      i.gtld-servers.net.
com.                    42225   IN      NS      l.gtld-servers.net.
com.                    42225   IN      NS      d.gtld-servers.net.
com.                    42225   IN      NS      g.gtld-servers.net.
com.                    42225   IN      NS      j.gtld-servers.net.
com.                    42225   IN      NS      c.gtld-servers.net.
com.                    42225   IN      NS      b.gtld-servers.net.
com.                    42225   IN      NS      e.gtld-servers.net.
com.                    42225   IN      NS      f.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40872   IN      A       192.5.6.30
a.gtld-servers.net.     40872   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40872   IN      A       192.33.14.30
b.gtld-servers.net.     40872   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40872   IN      A       192.26.92.30
c.gtld-servers.net.     40872   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40872   IN      A       192.31.80.30
d.gtld-servers.net.     40872   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40872   IN      A       192.12.94.30
e.gtld-servers.net.     40872   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40872   IN      A       192.35.51.30"
189,minted.com,Alibaba,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63161
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;minted.com.                    IN      A
;; ANSWER SECTION:
minted.com.             295     IN      A       151.101.1.178
;; AUTHORITY SECTION:
com.                    42224   IN      NS      j.gtld-servers.net.
com.                    42224   IN      NS      f.gtld-servers.net.
com.                    42224   IN      NS      k.gtld-servers.net.
com.                    42224   IN      NS      c.gtld-servers.net.
com.                    42224   IN      NS      m.gtld-servers.net.
com.                    42224   IN      NS      h.gtld-servers.net.
com.                    42224   IN      NS      g.gtld-servers.net.
com.                    42224   IN      NS      i.gtld-servers.net.
com.                    42224   IN      NS      b.gtld-servers.net.
com.                    42224   IN      NS      d.gtld-servers.net.
com.                    42224   IN      NS      e.gtld-servers.net.
com.                    42224   IN      NS      a.gtld-servers.net.
com.                    42224   IN      NS      l.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40871   IN      A       192.5.6.30
a.gtld-servers.net.     40871   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40871   IN      A       192.33.14.30
b.gtld-servers.net.     40871   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40871   IN      A       192.26.92.30
c.gtld-servers.net.     40871   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     40871   IN      A       192.31.80.30
d.gtld-servers.net.     40871   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40871   IN      A       192.12.94.30
e.gtld-servers.net.     40871   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40871   IN      A       192.35.51.30"
